feature1	feature2	feature3	feature4	feature5	feature6	feature7	feature8	feature9	feature10	feature11	feature12	feature13	feature14	feature15	feature16	feature17	feature18	feature19	feature20	feature21	feature22	feature23	feature24	feature25	feature26	feature27	feature28	feature29	feature30	feature31	feature32	feature33	feature34	feature35	feature36	feature37	feature38	feature39	feature40	feature41	feature42	feature43	feature44	feature45	feature46	feature47	feature48	收入	feature49	feature50
1	1	0	0	0	0	9	9	5	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	8700	0	0	0	0
3	0	3	0	1	0	6	6	5	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	300	3	3	0	5	1	0	0	0	0	1	0	2	74	1	15	17	456	240	0	7500	80	152	67	304
4	1	3	4	1	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	500	5	5	0	5	1	0	0	1	0	2	0	2	12	1	12	31	0	0	1	4950	0	0	6	762
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
1	0	1	0	0	0	7	7	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	100	1	1	0	5	1	0	0	0	0	3	1	2	65	1	5	10	37	30	0	6900	30	36.64	0	0
3	0	3	0	2	0	20	20	18	1	1	0	0	0	0	0	0	0	0	0	0	17	3	290	15	17	300	3	3	5	6	1	97	0	2	0	0	0	2	167	1	24	37	61	30	0	8400	10	20.5	3	572
1	0	1	0	1	0	4	4	12	1	1	0	0	0	0	0	0	0	0	0	0	10	2	195	9	10	200	2	2	5	5	1	98	0	0	0	2	0	0	0	1	45	55	0	0	0	8400	0	0	0	0
2	1	1	0	1	0	5	2	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	200	2	2	0	4	1	0	0	0	0	4	0	3	43	1	7	24	27	15	0	4050	7.5	13.56	18	587
4	2	2	0	0	0	3	2	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	300	3	3	0	5	1	0	0	0	0	0	0	5	509	1	1	14	0	0	0	3900	0	0	0	0
1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0	40	1	140	32	40	200	1	1	32	40	1	70	0	1	0	4	1	0	0	1	1	32	0	0	0	7200	0	0	0	0
9	3	7	3	0	0	2	2	2	1	1	0	0	0	0	0	0	12	8	0	0	82	9	900	82	82	900	9	9	9	9	1	100	0	1	0	4	0	0	0	1	21	38	0	0	0	3100	0	0	3	799
4	2	2	0	1	0	6	6	11	1	1	0	0	0	0	0	0	0	0	0	0	25	4	366	16	25	500	4	4	4	6	1	73	0	0	0	0	0	3	82	1	27	55	77	45	0	7950	11.25	19.24	13	1058
4	1	3	0	4	0	4	4	4	1	1	0	0	0	0	0	0	0	0	0	0	19	4	392	17	19	400	4	4	4	5	1	98	0	0	0	2	0	2	87	1	10	17	0	0	0	6150	0	0	5	490
2	0	2	0	1	0	5	5	6	1	1	1	0	0	0	0	0	0	0	0	0	10	2	200	10	10	200	2	2	5	5	1	100	0	0	0	1	0	1	766	1	63	89	65	15	0	7800	7.5	32.51	0	0
2	0	2	0	1	0	11	11	11	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	3	0	0	0	0	0	0	15	0	0	9450	0	7.46	0	0
2	0	2	0	1	0	9	9	5	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	3	1	0	0	0	0	0	123	45	0	9000	22.5	61.46	0	0
2	0	2	0	2	0	5	5	5	1	1	0	0	0	0	0	0	0	0	0	0	14	2	197	10	14	400	2	2	5	7	1	49	0	0	0	1	0	1	100	1	17	30	0	0	0	7200	0	0	19	633
1	0	1	0	0	0	17	17	16	1	1	1	0	0	0	0	0	0	0	0	0	4	1	100	4	11	200	2	2	4	6	1	100	0	0	0	2	0	1	64	1	3	20	0	0	0	8100	0	0	1	849
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	100	1	1	0	5	1	0	0	0	0	3	1	0	0	1	40	28	0	0	0	0	0	0	9	277
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	0	3	0	0	0	2	1	1	1	1	0	0	0	0	0	0	12	0	0	0	36	3	265	31	36	300	3	3	10	12	1	88	0	1	0	2	0	0	0	1	9	24	219	150	0	3800	50	73.08	0	0
1	0	1	0	0	0	16	16	16	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	1	0	0	0	0	0	0	0	0	9300	0	0	0	0
1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	100	1	1	0	25	1	0	0	1	0	6	0	0	0	1	11	9	91	45	0	8400	45	91.29	0	0
1	1	0	0	0	0	10	10	10	1	1	0	0	0	0	0	0	0	0	0	0	5	1	100	5	5	100	1	1	5	5	1	100	0	0	0	1	0	2	388	1	9	22	39	30	0	7800	30	38.92	0	0
8	3	8	0	0	0	2	2	1	1	1	0	0	0	0	0	73	18	4	0	0	76	9	888	72	76	900	9	9	8	8	1	99	0	1	0	2	0	1	145	1	8	63	690	420	1	2325	52.5	86.28	16	883
4	0	4	0	2	0	7	7	9	1	1	1	0	0	0	0	0	0	0	0	0	10	2	200	10	21	400	4	4	5	5	1	100	0	0	0	0	0	4	71	1	7	32	0	0	0	8100	0	0	2	546
1	0	1	0	1	0	3	3	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	100	1	1	0	3	1	0	0	0	0	2	0	1	103	1	7	17	181	165	0	8100	165	181.11	1	931
1	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	1	200	6	6	200	1	1	6	6	1	100	0	2	0	5	0	2	49	1	18	54	150	60	0	3300	60	150.44	46	649
3	1	2	0	1	0	4	4	3	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	3	128	1	2	6	121	75	0	7300	25	40.38	12	244
2	2	0	0	0	0	10	8	11	1	1	0	2	0	0	0	0	0	0	0	0	5	1	95	2	10	200	2	2	2	5	1	95	0	0	1	3	2	1	61	1	39	35	0	0	0	4800	0	0	2	379
1	0	1	0	1	0	17	17	16	1	1	0	0	0	0	0	0	0	0	0	0	5	1	95	3	5	100	1	1	3	5	1	95	0	1	0	6	0	0	0	1	4	20	0	0	0	8400	0	0	3	277
4	1	4	0	0	0	8	8	10	1	1	0	0	0	0	0	0	0	0	0	0	22	4	399	21	22	400	4	4	5	6	1	100	0	1	0	2	0	1	159	1	21	32	280	165	0	7500	41.25	69.91	0	0
1	0	0	0	0	0	4	2	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	16	0	0	4800	0	15.52	0	0
1	0	1	0	0	0	4	3	3	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	100	1	1	0	2	1	0	0	0	0	0	0	1	628	1	4	7	0	0	0	5100	0	0	0	0
5	1	4	0	0	0	2	2	5	1	1	0	0	0	0	0	0	0	0	0	0	63	3	219	45	112	600	6	6	15	19	1	73	0	1	0	5	1	0	0	1	19	37	37	30	0	7500	6	7.31	0	0
1	0	1	0	1	0	9	9	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	9600	0	0	0	0
1	0	1	0	1	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	200	1	1	0	2	1	0	0	1	0	5	0	0	0	1	9	28	113	105	0	6600	105	113.32	6	280
1	0	1	0	2	0	4	4	1	1	0	0	0	0	0	0	0	0	0	0	0	14	1	99	12	14	200	1	1	12	14	1	50	0	0	0	2	0	3	298	1	38	46	42	15	0	7500	15	42.42	2	321
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	0	0	0	0	0	6	6	12	1	1	0	0	0	0	0	0	7	0	0	0	23	1	88	20	23	100	1	1	20	23	1	88	0	0	0	0	0	1	829	0	0	0	148	90	0	8100	90	148.45	0	0
2	1	1	0	0	0	11	11	8	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	1690	300	0	9000	150	844.88	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0
3	0	3	0	1	0	3	3	3	1	1	0	0	0	0	1	0	0	0	0	0	11	3	300	11	11	300	3	3	4	4	1	100	0	0	0	1	0	1	213	0	0	0	0	0	0	7900	0	0	0	0
2	0	2	0	2	0	7	7	12	1	1	0	0	0	0	0	0	0	0	0	0	10	2	200	10	10	200	2	2	5	5	1	100	0	1	0	0	0	2	196	1	27	42	0	0	0	6000	0	0	0	0
2	0	2	0	1	0	18	15	9	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	259	180	2	11100	90	129.71	0	0
1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	20	100	1	1	0	20	1	0	0	1	0	4	0	1	39	1	3	30	35	15	0	8400	15	34.51	11	440
1	1	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	300	0	0	0	0
2	1	1	0	2	0	7	7	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	200	2	2	0	6	1	0	0	0	0	0	0	1	597	1	136	130	153	120	0	6900	60	76.27	0	0
1	0	0	0	0	0	5	5	3	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	100	1	1	0	7	1	0	0	0	0	1	0	1	38	1	28	36	0	0	0	7200	0	0	0	0
3	0	3	0	0	0	2	2	2	1	1	0	0	0	0	0	0	11	3	0	0	25	3	300	25	25	300	3	3	8	8	1	100	0	2	0	2	0	0	0	1	27	46	58	45	0	2900	15	19.4	22	557
2	0	2	0	2	0	4	4	4	1	1	0	0	0	0	0	0	0	0	0	0	16	2	200	16	16	200	2	2	8	8	1	100	0	0	0	0	0	2	1074	1	19	19	151	120	0	7950	60	75.58	0	0
1	0	1	0	5	0	4	4	4	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	100	1	1	0	8	1	0	0	1	0	0	0	1	81	1	16	23	0	0	0	8100	0	0	0	0
3	1	3	0	0	0	2	2	1	1	1	0	0	0	0	0	0	8	3	0	0	25	3	295	23	25	300	3	3	8	8	1	98	0	1	0	2	0	0	0	1	58	81	217	150	0	1900	50	72.44	21	883
1	0	1	0	0	0	6	6	17	1	1	0	0	0	0	0	0	0	0	0	0	5	1	0	0	5	100	1	1	0	5	1	0	0	1	0	0	0	2	85	1	27	78	0	0	0	6000	0	0	0	0
5	0	5	0	0	0	12	12	12	1	1	0	0	0	0	0	0	0	0	0	0	5	1	95	4	29	500	5	5	4	6	1	95	0	0	0	3	0	1	99	1	2	26	171	135	0	8340	27	34.24	1	1130
2	0	2	0	0	0	14	14	10	1	1	0	0	0	0	0	0	0	0	0	0	10	2	165	8	10	200	2	2	4	5	1	83	0	1	0	4	0	1	58	1	2	14	106	75	0	8400	37.5	52.88	12	304
3	1	2	0	0	0	4	4	3	1	1	0	0	0	0	0	0	0	0	0	0	3	2	179	1	6	300	3	3	1	2	1	90	0	1	0	2	0	3	65	1	3	24	84	45	0	7600	15	27.9	0	0
3	0	3	0	2	0	5	5	7	1	1	0	0	0	0	0	0	0	0	0	0	23	3	299	21	23	500	3	3	7	8	1	60	0	1	0	2	0	0	0	1	3	23	72	45	0	5900	15	24	0	0
2	0	2	0	1	0	5	5	2	1	0	0	0	0	0	1	0	0	0	0	0	7	1	0	0	15	200	2	2	0	8	1	0	0	1	0	1	0	1	119	1	63	81	0	0	0	7800	0	0	0	0
1	0	1	0	2	0	8	8	5	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	15	0	9000	15	25.77	0	0
3	1	2	0	1	0	14	4	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	106	90	0	5300	30	35.3	0	0
1	0	1	0	0	0	10	10	9	1	1	0	0	0	0	0	0	0	0	0	0	7	1	92	4	7	100	1	1	4	7	1	92	0	1	0	0	0	1	624	1	19	28	41	30	0	8400	30	41.2	4	450
2	0	2	0	2	1	11	11	6	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	166	105	0	8850	52.5	83.17	0	0
1	1	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5	0	5	0	0	0	6	6	5	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1151	1125	0	9300	225	230.28	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
2	0	2	0	2	0	8	8	7	1	1	0	0	0	0	0	0	0	0	0	0	14	2	198	11	14	200	2	2	6	7	1	99	0	0	0	1	0	1	141	1	8	24	302	90	0	8100	45	151.05	1	385
2	1	2	0	4	0	7	7	3	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	15	200	2	2	0	8	1	0	0	7	0	2	0	0	0	1	2	23	0	0	0	7800	0	0	1	371
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4	0	4	0	2	4	6	6	7	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	400	4	4	0	5	1	0	0	0	0	2	0	1	265	1	12	17	0	0	0	7800	0	0	52	387
2	1	1	0	0	0	9	9	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	3	5	0	0	0	0	0	0	0	0	9300	0	0	0	0
1	0	1	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1800	0	0	0	0
3	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	0	0	0	0	0	0	0	55	300	3	3	0	18	1	0	0	1	0	1	0	5	270	1	1	2	285	270	0	4400	90	95.01	0	0
2	0	2	0	0	0	4	4	6	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	10	200	2	2	0	5	1	0	0	1	0	2	2	1	101	1	4	8	0	0	0	7500	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	59	500	5	5	0	12	1	0	0	1	0	1	0	1	341	1	22	84	0	0	0	0	0	0	0	0
1	0	1	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	300	0	0	0	0
1	0	1	0	2	0	20	8	7	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	79	60	0	5400	60	78.95	0	0
1	0	1	0	1	0	6	6	5	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	2	0	1	209	1	6	6	36	30	0	8100	30	36.13	3	163
7	1	7	0	0	0	4	3	3	1	1	0	0	0	0	0	0	41	0	0	0	0	0	0	0	101	700	7	7	0	14	1	0	0	1	0	2	0	1	189	1	61	109	0	0	0	4243	0	0	0	0
5	1	4	0	2	0	5	5	14	1	1	1	0	0	0	0	0	0	0	0	0	19	4	400	19	24	500	5	5	5	5	1	100	0	0	0	1	0	0	0	1	1	6	251	90	0	5820	18	50.11	0	0
2	0	1	0	0	0	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	200	2	2	0	4	1	0	0	0	0	2	0	1	375	1	8	15	126	90	0	4800	45	63.19	2	383
1	0	1	0	0	0	17	17	11	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	200	2	2	0	5	1	0	0	0	0	1	1	0	0	1	10	19	85	45	0	8400	45	84.53	0	0
1	1	1	0	1	0	8	8	5	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	9300	0	0	0	0
1	0	1	0	1	0	9	9	11	1	1	0	0	0	0	0	0	0	0	0	0	5	1	100	5	5	100	1	1	5	5	1	100	0	1	0	2	0	2	439	1	19	28	54	0	0	8400	0	53.85	14	210
1	0	1	0	0	0	2	2	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	100	1	1	0	1	1	0	0	0	0	4	1	2	104	1	2	3	0	0	0	7800	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	18	10	0	0	0	0	0	0	0	0	0	0	0	0	0
2	2	0	0	0	0	4	4	5	1	1	0	0	0	0	0	0	0	0	0	0	5	2	198	4	5	200	2	2	2	3	1	99	0	1	3	3	5	3	76	1	12	23	0	0	1	5550	0	0	1	472
3	1	2	0	2	0	9	6	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	111	90	0	5300	30	36.92	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	1	268	1	11	22	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	0	1	0	3	0	8	8	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	100	1	1	0	5	1	0	0	0	0	2	0	2	156	1	1	10	0	0	0	7800	0	0	0	0
2	0	2	0	0	0	2	1	1	1	1	0	0	0	0	0	68	12	6	0	4500	0	0	0	0	19	200	2	2	0	10	1	0	0	1	0	0	0	1	364	1	11	21	224	195	0	2550	97.5	111.97	0	0
1	0	1	0	0	0	7	7	4	1	1	0	0	0	0	0	0	0	0	0	0	3	2	196	2	3	200	2	2	1	2	1	98	0	0	0	3	0	2	126	1	9	23	51	30	0	8400	30	51.01	8	314
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4	1	3	0	1	0	10	10	8	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	127	75	0	9075	18.75	31.77	0	0
6	0	0	0	0	0	1	1	1	1	1	0	0	0	0	0	0	30	16	0	0	64	6	547	51	64	600	6	6	9	11	1	91	0	0	0	0	0	2	128	1	14	26	0	0	0	3650	0	0	0	0
3	0	3	0	0	0	4	4	4	1	1	0	0	0	0	0	0	0	0	0	0	27	4	386	23	27	400	4	4	6	7	1	97	0	0	0	1	0	1	29	1	15	47	625	195	0	8400	65	208.4	2	409
2	0	2	0	1	0	8	8	7	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	14	0	0	9300	0	7	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	100	1	1	0	5	1	0	0	0	0	2	0	1	336	1	1	11	0	0	0	0	0	0	0	0
1	1	0	0	0	0	9	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	75	60	0	3600	60	74.78	0	0
7	1	6	0	1	0	11	10	10	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43	700	7	7	0	6	1	0	0	1	0	2	1	1	821	1	32	29	203	120	0	6900	17.14285714	29.01	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	3	0	0	0	0	0	0	0	0	0	0	0	0	0
2	0	2	0	1	0	6	6	7	1	1	1	0	0	0	0	0	0	0	0	0	5	1	100	5	10	200	2	2	5	5	1	100	0	1	0	5	2	3	737	1	18	33	0	0	1	7950	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	5	2	6	2035	1	16	51	0	0	1	0	0	0	0	0
1	0	1	0	0	0	2	2	0	1	0	0	0	0	0	0	0	0	0	0	0	6	1	192	2	6	200	1	1	2	6	1	96	0	1	0	5	2	1	55	1	1	16	655	270	1	5700	270	655.21	3	383
3	1	2	0	0	0	13	13	11	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	3	0	0	0	0	0	0	0	0	2	8600	0	0	0	0
1	0	1	0	3	0	4	4	4	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	100	1	1	0	7	1	0	0	2	1	2	1	2	80	1	5	6	0	0	0	7800	0	0	2	312
1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	100	1	1	100	1	1	1	1	1	100	0	1	0	3	0	1	314	1	3	12	46	30	0	5400	30	45.68	1	448
7	0	7	0	0	1	7	7	8	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35	700	7	7	0	5	1	0	0	0	0	2	0	1	164	1	22	30	170	120	0	7800	17.14285714	24.23	2	755
2	1	1	0	0	0	16	15	11	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	8400	0	0	0	0
2	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	40	200	2	2	0	20	1	0	0	0	0	1	0	2	86	1	32	46	119	45	0	5550	22.5	59.35	0	0
8	0	8	0	2	0	9	9	10	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	218	105	0	9563	13.125	27.22	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	0	1	0	4	0	14	14	12	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	100	1	1	0	6	1	0	0	0	0	0	0	1	926	1	36	33	52	30	0	8400	30	51.77	10	624
1	0	1	0	0	0	11	10	8	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	6	0	0	0	0	0	0	0	0	0	9600	0	0	0	0
2	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	45	200	2	2	0	23	1	0	0	4	0	2	0	4	353	1	1	0	0	0	0	7050	0	0	0	0
7	2	0	0	0	0	2	1	1	1	1	0	0	0	0	0	0	21	10	0	0	10	1	50	5	101	700	7	7	5	14	1	50	0	0	0	2	0	1	442	1	19	65	273	225	0	3300	32.14285714	38.98	0	0
1	1	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	300	0	0	0	0
4	0	4	0	2	0	5	5	5	1	1	0	0	0	0	0	0	0	0	0	0	22	4	386	19	22	400	4	4	5	6	1	97	0	0	0	3	0	0	0	1	45	57	201	105	0	8400	26.25	50.14	2	488
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	1	0	0	0	0	19	19	5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	5	0	0	0	0	0	0	98	45	0	12150	22.5	48.88	0	0
2	0	2	0	1	0	4	4	8	1	1	0	0	0	0	0	0	0	0	0	0	10	2	199	9	10	200	2	2	5	5	1	100	0	0	0	2	1	2	62	1	0	3	0	0	0	6000	0	0	0	0
1	1	0	0	0	0	5	4	3	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	100	1	1	0	7	1	0	0	0	0	1	0	2	120	1	1	15	0	0	0	4800	0	0	1	200
1	0	1	0	3	0	10	9	18	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	7200	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	100	1	1	0	5	1	0	0	0	0	1	0	5	281	1	1	4	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	200	2	2	0	4	1	0	0	2	0	4	1	0	0	1	14	25	0	0	0	0	0	0	0	0
3	0	0	0	0	0	2	2	1	1	1	0	0	0	0	0	0	30	14	0	0	35	3	170	19	35	300	3	3	6	12	1	57	0	1	2	2	2	1	311	1	18	58	0	0	0	3600	0	0	0	0
4	1	3	0	0	0	25	25	15	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	9375	0	0	0	0
4	4	4	0	0	0	10	10	8	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	20	400	4	4	0	5	1	0	0	1	0	0	0	2	89	1	25	25	69	60	0	7725	15	17.13	0	0
5	0	5	0	2	0	6	6	6	1	1	0	0	0	0	0	0	0	0	0	0	4	1	100	4	40	500	5	5	4	8	1	100	0	0	0	2	1	2	160	1	41	88	400	255	0	8280	51	80.01	0	0
